"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient_X"	"Skin_Friction_Coefficient_Y"	"Skin_Friction_Coefficient_Z"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Points:0"	"Points:1"	"Points:2"
1.1362	324.13	-0.12	14.485	2.8129e+005	4.7204e-005	93986	288.16	0.00011673	0.83913	1.7893e-005	0	0	0	0	0	3.7532e-006	0.81842	0	-0.8942
1.1357	324.19	-0.14666	14.446	2.8118e+005	4.7182e-005	93926	288.11	-0.0011863	0.83974	1.7891e-005	0	0	0	0	0	3.7417e-006	0.80438	0	-0.89324
1.1353	324.24	-0.15075	14.398	2.8109e+005	4.7161e-005	93876	288.07	-0.0022615	0.84025	1.7889e-005	0	0	0	0	0	3.7308e-006	0.79061	0	-0.89361
1.1349	324.3	-0.13729	14.339	2.81e+005	4.7142e-005	93830	288.02	-0.0032613	0.84076	1.7887e-005	0	0	0	0	0	3.7215e-006	0.77636	0	-0.89398
1.1345	324.35	-0.11895	14.266	2.8092e+005	4.7125e-005	93785	287.98	-0.004231	0.84122	1.7885e-005	0	0	0	0	0	3.7127e-006	0.76118	0	-0.89439
1.1341	324.4	-0.095739	14.18	2.8085e+005	4.711e-005	93745	287.95	-0.0050834	0.84163	1.7883e-005	0	0	0	0	0	3.7048e-006	0.74471	0	-0.89486
1.1338	324.44	-0.073318	14.077	2.8078e+005	4.7096e-005	93709	287.92	-0.0058674	0.842	1.7882e-005	0	0	0	0	0	3.6978e-006	0.72666	0	-0.89541
1.1335	324.47	-0.056299	13.949	2.8072e+005	4.7084e-005	93678	287.89	-0.0065326	0.84231	1.788e-005	0	0	0	0	0	3.6917e-006	0.70674	0	-0.89604
1.1333	324.5	-0.041078	13.805	2.8068e+005	4.7074e-005	93654	287.87	-0.0070533	0.84256	1.7879e-005	0	0	0	0	0	3.6867e-006	0.68475	0	-0.89672
1.1332	324.53	-0.030607	13.636	2.8065e+005	4.7067e-005	93638	287.86	-0.0074005	0.84273	1.7879e-005	0	0	0	0	0	3.6832e-006	0.66049	0	-0.89746
1.1332	324.54	-0.023889	13.444	2.8064e+005	4.7063e-005	93633	287.85	-0.0075052	0.84279	1.7879e-005	0	0	0	0	0	3.6816e-006	0.63383	0	-0.89824
1.1333	324.54	-0.018743	13.231	2.8066e+005	4.7064e-005	93645	287.86	-0.0072482	0.84268	1.7879e-005	0	0	0	0	0	3.6829e-006	0.60465	0	-0.89905
1.1335	324.53	-0.014039	13.005	2.8073e+005	4.7072e-005	93678	287.89	-0.0065263	0.84236	1.7881e-005	0	0	0	0	0	3.688e-006	0.57288	0	-0.8999
1.1341	324.49	-0.0074211	12.767	2.8085e+005	4.709e-005	93740	287.95	-0.0051906	0.84176	1.7883e-005	0	0	0	0	0	3.6981e-006	0.53847	0	-0.90076
1.1349	324.42	0.0008759	12.544	2.8102e+005	4.7118e-005	93833	288.03	-0.0031832	0.84085	1.7887e-005	0	0	0	0	0	3.7141e-006	0.5014	0	-0.90153
1.1359	324.33	0.0099713	12.35	2.8126e+005	4.7158e-005	93959	288.14	-0.00047445	0.83962	1.7893e-005	0	0	0	0	0	3.7362e-006	0.4617	0	-0.90192
1.1375	324.19	0.023288	12.232	2.8161e+005	4.7214e-005	94137	288.3	0.0033601	0.8379	1.79e-005	0	0	0	0	0	3.768e-006	0.41942	0	-0.90178
1.139	324.03	0.017099	12.163	2.8193e+005	4.728e-005	94310	288.45	0.0071062	0.83616	1.7907e-005	0	0	0	0	0	3.8029e-006	0.37463	0	-0.90097
1.1378	323.97	-0.084192	15.156	2.8164e+005	4.7293e-005	94166	288.31	0.0040002	0.83742	1.7901e-005	0	0	0	0	0	3.7955e-006	0.86582	0	-1.4675
1.1377	323.99	-0.10042	15.138	2.8162e+005	4.7287e-005	94153	288.3	0.003715	0.83755	1.79e-005	0	0	0	0	0	3.7926e-006	0.83786	0	-1.4663
1.1376	324	-0.11271	15.122	2.8159e+005	4.7282e-005	94140	288.29	0.0034255	0.83769	1.79e-005	0	0	0	0	0	3.7898e-006	0.81889	0	-1.4651
1.1374	324.02	-0.11951	15.106	2.8157e+005	4.7276e-005	94126	288.28	0.0031327	0.83782	1.7899e-005	0	0	0	0	0	3.787e-006	0.80301	0	-1.464
1.1373	324.03	-0.1189	15.09	2.8154e+005	4.7271e-005	94114	288.27	0.0028596	0.83795	1.7899e-005	0	0	0	0	0	3.7844e-006	0.78746	0	-1.464
1.1372	324.04	-0.11072	15.074	2.8152e+005	4.7267e-005	94103	288.26	0.0026281	0.83807	1.7898e-005	0	0	0	0	0	3.7821e-006	0.77131	0	-1.464
1.1372	324.05	-0.096555	15.058	2.8151e+005	4.7263e-005	94096	288.25	0.0024754	0.83814	1.7898e-005	0	0	0	0	0	3.7805e-006	0.75401	0	-1.464
1.1372	324.05	-0.078282	15.041	2.8151e+005	4.7262e-005	94094	288.25	0.00244	0.83816	1.7898e-005	0	0	0	0	0	3.7798e-006	0.7351	0	-1.4641
1.1372	324.05	-0.058782	15.024	2.8151e+005	4.7262e-005	94097	288.26	0.0025122	0.83813	1.7898e-005	0	0	0	0	0	3.7802e-006	0.71416	0	-1.4643
1.1372	324.05	-0.041203	15.008	2.8153e+005	4.7265e-005	94104	288.26	0.0026603	0.83807	1.7898e-005	0	0	0	0	0	3.7814e-006	0.69085	0	-1.4645
1.1373	324.04	-0.026822	14.991	2.8155e+005	4.7268e-005	94115	288.27	0.002882	0.83796	1.7899e-005	0	0	0	0	0	3.7833e-006	0.66487	0	-1.4648
1.1374	324.03	-0.015345	14.976	2.8157e+005	4.7273e-005	94129	288.29	0.0031981	0.83782	1.79e-005	0	0	0	0	0	3.786e-006	0.63593	0	-1.4651
1.1376	324.01	-0.0049411	14.964	2.8161e+005	4.728e-005	94149	288.3	0.0036132	0.83763	1.79e-005	0	0	0	0	0	3.7896e-006	0.60383	0	-1.4655
1.1378	323.99	0.0036477	14.956	2.8166e+005	4.7289e-005	94172	288.33	0.0041116	0.8374	1.7901e-005	0	0	0	0	0	3.794e-006	0.56839	0	-1.4659
1.1382	323.95	0.0079576	14.956	2.8173e+005	4.7302e-005	94213	288.36	0.0049949	0.837	1.7903e-005	0	0	0	0	0	3.8015e-006	0.52947	0	-1.4663
1.1383	323.93	0.014311	14.955	2.8176e+005	4.7313e-005	94226	288.37	0.0052932	0.83683	1.7904e-005	0	0	0	0	0	3.8063e-006	0.48696	0	-1.4667
1.1389	323.86	0.020698	14.977	2.8189e+005	4.7332e-005	94299	288.44	0.006855	0.83611	1.7907e-005	0	0	0	0	0	3.8176e-006	0.4408	0	-1.467
1.1392	323.83	0.017851	14.991	2.8194e+005	4.7352e-005	94325	288.45	0.0074156	0.83583	1.7908e-005	0	0	0	0	0	3.827e-006	0.39096	0	-1.4666
1.1397	323.75	0.027768	15.031	2.8205e+005	4.7371e-005	94385	288.51	0.0087136	0.83517	1.791e-005	0	0	0	0	0	3.8374e-006	0.33746	0	-1.4654
1.1399	323.71	0.02955	15.072	2.8209e+005	4.739e-005	94412	288.53	0.0092897	0.83486	1.7911e-005	0	0	0	0	0	3.8458e-006	0.28037	0	-1.4631
1.1381	323.94	-0.02423	15.18	2.817e+005	4.7311e-005	94200	288.34	0.0047156	0.83707	1.7902e-005	0	0	0	0	0	3.8041e-006	0.99263	0	-1.4699
1.1379	323.96	-0.061468	15.172	2.8167e+005	4.7301e-005	94181	288.33	0.0043094	0.83727	1.7902e-005	0	0	0	0	0	3.7991e-006	0.91251	0	-1.4687
1.137	324.12	-0.005227	17.168	2.815e+005	4.7307e-005	94069	288.23	0.0018919	0.83879	1.7897e-005	0	0	0	0	0	3.7917e-006	1.1248	0	-6.4472
1.137	324.11	-0.0061716	17.171	2.815e+005	4.7306e-005	94069	288.23	0.0019052	0.83878	1.7897e-005	0	0	0	0	0	3.7914e-006	1.0003	0	-6.4472
1.1369	324.14	0.0073014	17.171	2.815e+005	4.73e-005	94066	288.22	0.0018431	0.83887	1.7897e-005	0	0	0	0	0	3.7894e-006	1.1313	0.71154	-6.3968
1.1369	324.14	0.0058766	17.171	2.815e+005	4.7299e-005	94067	288.23	0.0018637	0.83886	1.7897e-005	0	0	0	0	0	3.7892e-006	1.0067	0.71209	-6.3896
1.137	324.11	-0.0067138	17.174	2.815e+005	4.7305e-005	94070	288.23	0.0019134	0.83877	1.7897e-005	0	0	0	0	0	3.7912e-006	0.91767	0	-6.4472
1.1369	324.14	0.0054081	17.172	2.8151e+005	4.7299e-005	94069	288.23	0.0018878	0.83884	1.7897e-005	0	0	0	0	0	3.7892e-006	0.92385	0.71263	-6.3824
1.137	324.11	-0.006897	17.175	2.815e+005	4.7305e-005	94070	288.23	0.001918	0.83877	1.7897e-005	0	0	0	0	0	3.7911e-006	0.86226	0	-6.4472
1.137	324.13	0.0055498	17.172	2.8151e+005	4.7299e-005	94070	288.23	0.0019123	0.83882	1.7897e-005	0	0	0	0	0	3.7893e-006	0.86818	0.71318	-6.3752
1.137	324.11	-0.0068651	17.176	2.815e+005	4.7305e-005	94070	288.23	0.0019193	0.83876	1.7897e-005	0	0	0	0	0	3.791e-006	0.8227	0	-6.4472
1.137	324.13	0.006072	17.171	2.8151e+005	4.7299e-005	94071	288.23	0.0019384	0.83881	1.7897e-005	0	0	0	0	0	3.7895e-006	0.82835	0.71373	-6.368
1.137	324.11	-0.006557	17.177	2.815e+005	4.7304e-005	94070	288.23	0.0019209	0.83876	1.7897e-005	0	0	0	0	0	3.791e-006	0.79017	0	-6.4472
1.137	324.13	0.0066921	17.171	2.8151e+005	4.73e-005	94072	288.23	0.001959	0.83879	1.7897e-005	0	0	0	0	0	3.7897e-006	0.79551	0.71427	-6.3608
1.137	324.11	-0.0062563	17.177	2.815e+005	4.7304e-005	94070	288.23	0.0019095	0.83876	1.7897e-005	0	0	0	0	0	3.7908e-006	0.75843	0	-6.4472
1.137	324.13	0.0073191	17.17	2.8151e+005	4.73e-005	94072	288.23	0.001972	0.83878	1.7897e-005	0	0	0	0	0	3.7898e-006	0.76345	0.71482	-6.3537
1.137	324.11	-0.005338	17.178	2.815e+005	4.7304e-005	94071	288.23	0.0019385	0.83875	1.7897e-005	0	0	0	0	0	3.7909e-006	0.72507	0	-6.4472
1.137	324.12	0.0079663	17.17	2.8151e+005	4.73e-005	94073	288.23	0.0019785	0.83877	1.7897e-005	0	0	0	0	0	3.7899e-006	0.72965	0.71536	-6.3465
1.1369	324.11	-0.0054687	17.178	2.8149e+005	4.7303e-005	94067	288.22	0.001848	0.83879	1.7897e-005	0	0	0	0	0	3.7903e-006	0.6886	0	-6.4472
1.137	324.12	0.0085497	17.169	2.8151e+005	4.73e-005	94073	288.23	0.0019738	0.83877	1.7897e-005	0	0	0	0	0	3.7899e-006	0.69252	0.71591	-6.3393
1.1369	324.11	-0.0043491	17.18	2.815e+005	4.7302e-005	94068	288.23	0.0018815	0.83877	1.7897e-005	0	0	0	0	0	3.7901e-006	0.6476	0	-6.4472
1.137	324.12	0.0096241	17.169	2.8151e+005	4.73e-005	94072	288.23	0.0019614	0.83877	1.7897e-005	0	0	0	0	0	3.7898e-006	0.65056	0.71646	-6.3321
1.137	324.11	-0.0038611	17.183	2.8152e+005	4.7304e-005	94078	288.23	0.0020965	0.83869	1.7897e-005	0	0	0	0	0	3.7917e-006	0.60078	0	-6.4472
1.137	324.12	0.010108	17.169	2.8151e+005	4.73e-005	94072	288.23	0.0019525	0.83877	1.7897e-005	0	0	0	0	0	3.7897e-006	0.60244	0.717	-6.3249
1.1369	324.12	-0.0052698	17.18	2.8147e+005	4.7302e-005	94057	288.21	0.0016335	0.83887	1.7896e-005	0	0	0	0	0	3.7893e-006	0.54696	0	-6.4472
1.137	324.12	0.0096194	17.17	2.815e+005	4.7299e-005	94070	288.23	0.001912	0.83879	1.7897e-005	0	0	0	0	0	3.7894e-006	0.54692	0.71755	-6.3177
1.1369	324.1	-0.0025066	17.182	2.8148e+005	4.7298e-005	94061	288.22	0.001724	0.83882	1.7896e-005	0	0	0	0	0	3.7881e-006	0.48503	0	-6.4472
1.137	324.12	0.01288	17.171	2.815e+005	4.7299e-005	94069	288.23	0.0018925	0.83879	1.7897e-005	0	0	0	0	0	3.7891e-006	0.48289	0.7181	-6.3105
1.1371	324.11	-0.0047629	17.189	2.8152e+005	4.7302e-005	94081	288.24	0.0021566	0.83867	1.7897e-005	0	0	0	0	0	3.7912e-006	0.41402	0	-6.4472
1.1369	324.12	0.014893	17.173	2.8149e+005	4.7297e-005	94065	288.22	0.0018176	0.83882	1.7897e-005	0	0	0	0	0	3.7885e-006	0.40937	0.71864	-6.3033
1.1368	324.12	-0.0068372	17.185	2.8146e+005	4.7299e-005	94048	288.2	0.0014472	0.83895	1.7896e-005	0	0	0	0	0	3.7879e-006	0.33303	0	-6.4472
1.1369	324.12	0.010435	17.174	2.8149e+005	4.7296e-005	94062	288.22	0.0017556	0.83884	1.7896e-005	0	0	0	0	0	3.7878e-006	0.32548	0.71919	-6.2961
1.1368	324.11	-0.0019165	17.188	2.8146e+005	4.7293e-005	94052	288.21	0.001533	0.83889	1.7896e-005	0	0	0	0	0	3.7858e-006	0.24126	0	-6.4472
1.1369	324.12	0.01578	17.178	2.8148e+005	4.7295e-005	94060	288.22	0.0017073	0.83887	1.7896e-005	0	0	0	0	0	3.7872e-006	0.23044	0.71963	-6.2889
1.1369	324.11	-0.0053359	17.196	2.815e+005	4.7296e-005	94067	288.22	0.0018573	0.8388	1.7897e-005	0	0	0	0	0	3.7881e-006	0.138	0	-6.4472
1.1368	324.12	0.01892	17.182	2.8147e+005	4.7293e-005	94055	288.21	0.0016043	0.83891	1.7896e-005	0	0	0	0	0	3.7862e-006	0.12359	0.7199	-6.2817
1.1367	324.13	-0.0060482	17.193	2.8144e+005	4.7293e-005	94042	288.2	0.0013114	0.83901	1.7895e-005	0	0	0	0	0	3.7854e-006	0.022628	0	-6.4472
1.1368	324.12	0.012424	17.185	2.8147e+005	4.7291e-005	94051	288.21	0.0015134	0.83894	1.7896e-005	0	0	0	0	0	3.7852e-006	0.0043722	0.71991	-6.2745
1.1367	324.11	-0.001624	17.197	2.8145e+005	4.7287e-005	94044	288.21	0.0013489	0.83898	1.7896e-005	0	0	0	0	0	3.7834e-006	-0.10538	0	-6.4463
1.1368	324.13	0.016774	17.191	2.8146e+005	4.7288e-005	94046	288.21	0.0014086	0.83899	1.7896e-005	0	0	0	0	0	3.784e-006	-0.12768	0.71961	-6.2665
1.1367	324.12	-0.0016445	17.204	2.8145e+005	4.7286e-005	94042	288.2	0.0013224	0.83901	1.7896e-005	0	0	0	0	0	3.7832e-006	-0.24644	0	-6.4425
1.1367	324.13	0.016246	17.197	2.8145e+005	4.7286e-005	94042	288.2	0.0013231	0.83902	1.7896e-005	0	0	0	0	0	3.783e-006	-0.27287	0.71892	-6.2557
1.1367	324.12	-0.0020455	17.209	2.8143e+005	4.7284e-005	94037	288.2	0.0012083	0.83905	1.7895e-005	0	0	0	0	0	3.782e-006	-0.40083	0	-6.4347
1.1367	324.13	0.015658	17.203	2.8144e+005	4.7283e-005	94038	288.2	0.0012188	0.83906	1.7895e-005	0	0	0	0	0	3.7819e-006	-0.4314	0.71778	-6.2412
1.1366	324.13	-0.0012246	17.215	2.8142e+005	4.7281e-005	94031	288.19	0.0010881	0.8391	1.7895e-005	0	0	0	0	0	3.7806e-006	-0.56869	0	-6.4221
1.1366	324.13	0.015602	17.211	2.8143e+005	4.7281e-005	94032	288.19	0.0011075	0.83911	1.7895e-005	0	0	0	0	0	3.7807e-006	-0.60332	0.71611	-6.2222
1.137	324.06	0.19215	16.84	2.8148e+005	4.7294e-005	94070	288.23	0.0019275	0.83858	1.7897e-005	0	0	0	0	0	3.7879e-006	1.8947	0.88201	-3.9267
1.137	324.05	0.18782	16.848	2.8148e+005	4.7294e-005	94072	288.23	0.0019566	0.83856	1.7897e-005	0	0	0	0	0	3.7879e-006	1.7124	0.88036	-3.9173
1.137	324.05	0.18332	16.855	2.8149e+005	4.7293e-005	94073	288.23	0.001978	0.83855	1.7897e-005	0	0	0	0	0	3.7879e-006	1.5586	0.87923	-3.9083
1.137	324.05	0.17872	16.859	2.8149e+005	4.7293e-005	94073	288.23	0.0019934	0.83854	1.7897e-005	0	0	0	0	0	3.7878e-006	1.4254	0.87845	-3.8995
1.137	324.05	0.17403	16.864	2.8149e+005	4.7293e-005	94074	288.23	0.0020077	0.83854	1.7897e-005	0	0	0	0	0	3.7878e-006	1.3068	0.87789	-3.8909
1.137	324.05	0.1694	16.867	2.8149e+005	4.7293e-005	94075	288.23	0.0020251	0.83853	1.7897e-005	0	0	0	0	0	3.7878e-006	1.198	0.87745	-3.8822
1.137	324.05	0.16498	16.871	2.8149e+005	4.7292e-005	94076	288.23	0.0020436	0.83852	1.7897e-005	0	0	0	0	0	3.7878e-006	1.0957	0.87715	-3.8734
1.137	324.05	0.16086	16.874	2.8149e+005	4.7292e-005	94077	288.23	0.0020631	0.83851	1.7897e-005	0	0	0	0	0	3.7878e-006	0.99795	0.87694	-3.8643
1.137	324.05	0.15718	16.878	2.815e+005	4.7292e-005	94078	288.23	0.0020891	0.8385	1.7897e-005	0	0	0	0	0	3.7879e-006	0.90351	0.87679	-3.8548
1.137	324.05	0.15391	16.882	2.815e+005	4.7292e-005	94079	288.24	0.0021227	0.83849	1.7897e-005	0	0	0	0	0	3.788e-006	0.81137	0.87666	-3.8448
1.1371	324.04	0.15081	16.886	2.815e+005	4.7292e-005	94081	288.24	0.0021609	0.83847	1.7897e-005	0	0	0	0	0	3.7882e-006	0.72058	0.87655	-3.8344
1.1371	324.04	0.14771	16.891	2.8151e+005	4.7293e-005	94084	288.24	0.0022159	0.83844	1.7897e-005	0	0	0	0	0	3.7886e-006	0.63031	0.87644	-3.8233
1.1371	324.04	0.145	16.897	2.8152e+005	4.7294e-005	94089	288.25	0.0023359	0.83839	1.7898e-005	0	0	0	0	0	3.7894e-006	0.53981	0.87631	-3.8114
1.1372	324.03	0.1418	16.902	2.8152e+005	4.7295e-005	94092	288.25	0.002395	0.83836	1.7898e-005	0	0	0	0	0	3.7901e-006	0.44843	0.87615	-3.7986
1.1372	324.03	0.13752	16.911	2.8153e+005	4.7297e-005	94096	288.25	0.0024844	0.83832	1.7898e-005	0	0	0	0	0	3.7908e-006	0.35557	0.87594	-3.7847
1.1372	324.02	0.13314	16.921	2.8154e+005	4.7298e-005	94102	288.26	0.0026111	0.83826	1.7898e-005	0	0	0	0	0	3.7918e-006	0.26069	0.87566	-3.7696
1.1373	324.02	0.12861	16.931	2.8155e+005	4.73e-005	94107	288.26	0.0027257	0.83821	1.7898e-005	0	0	0	0	0	3.7929e-006	0.16331	0.8753	-3.7529
1.1373	324.01	0.1219	16.949	2.8156e+005	4.7302e-005	94112	288.26	0.0028283	0.83816	1.7898e-005	0	0	0	0	0	3.7938e-006	0.063018	0.87481	-3.7346
1.1374	324.01	0.11614	16.962	2.8157e+005	4.7304e-005	94117	288.27	0.0029249	0.83811	1.7899e-005	0	0	0	0	0	3.7947e-006	-0.040573	0.87419	-3.7142
1.1374	324	0.10962	16.979	2.8158e+005	4.7305e-005	94120	288.27	0.0030088	0.83807	1.7899e-005	0	0	0	0	0	3.7954e-006	-0.14778	0.87338	-3.6914
1.1374	324	0.10311	16.997	2.8158e+005	4.7306e-005	94124	288.27	0.0030817	0.83804	1.7899e-005	0	0	0	0	0	3.7961e-006	-0.25887	0.87235	-3.666
1.1369	324.17	0.021103	17.192	2.815e+005	4.7295e-005	94063	288.22	0.0017621	0.83897	1.7896e-005	0	0	0	0	0	3.7875e-006	1.1423	1.4214	-6.3432
1.1369	324.16	0.019607	17.192	2.815e+005	4.7294e-005	94064	288.22	0.0017902	0.83895	1.7896e-005	0	0	0	0	0	3.7874e-006	1.0182	1.4223	-6.3289
1.1369	324.16	0.019275	17.192	2.8151e+005	4.7294e-005	94066	288.22	0.0018293	0.83893	1.7897e-005	0	0	0	0	0	3.7876e-006	0.93583	1.4231	-6.3145
1.1369	324.16	0.019829	17.191	2.8151e+005	4.7295e-005	94068	288.23	0.0018771	0.8389	1.7897e-005	0	0	0	0	0	3.7879e-006	0.88055	1.424	-6.3002
1.137	324.15	0.021011	17.191	2.8151e+005	4.7295e-005	94070	288.23	0.0019276	0.83887	1.7897e-005	0	0	0	0	0	3.7883e-006	0.84107	1.4249	-6.2859
1.137	324.15	0.022466	17.189	2.8152e+005	4.7296e-005	94073	288.23	0.001974	0.83884	1.7897e-005	0	0	0	0	0	3.7888e-006	0.80858	1.4257	-6.2716
1.137	324.14	0.024099	17.187	2.8152e+005	4.7297e-005	94074	288.23	0.0020094	0.83881	1.7897e-005	0	0	0	0	0	3.7892e-006	0.77684	1.4266	-6.2573
1.137	324.14	0.025806	17.185	2.8152e+005	4.7298e-005	94075	288.23	0.0020333	0.8388	1.7897e-005	0	0	0	0	0	3.7895e-006	0.74325	1.4274	-6.2429
1.137	324.14	0.027548	17.183	2.8152e+005	4.7298e-005	94076	288.23	0.0020423	0.83878	1.7897e-005	0	0	0	0	0	3.7897e-006	0.70609	1.4283	-6.2286
1.137	324.13	0.029165	17.182	2.8152e+005	4.7299e-005	94075	288.23	0.0020368	0.83878	1.7897e-005	0	0	0	0	0	3.7897e-006	0.66382	1.4292	-6.2143
1.137	324.13	0.030748	17.181	2.8152e+005	4.7299e-005	94074	288.23	0.0020076	0.83879	1.7897e-005	0	0	0	0	0	3.7896e-006	0.61504	1.43	-6.2
1.137	324.13	0.032228	17.18	2.8151e+005	4.7298e-005	94071	288.23	0.0019438	0.83881	1.7897e-005	0	0	0	0	0	3.7891e-006	0.55847	1.4309	-6.1856
1.137	324.13	0.03392	17.182	2.8152e+005	4.7299e-005	94079	288.23	0.0021033	0.83874	1.7897e-005	0	0	0	0	0	3.7901e-006	0.49299	1.4317	-6.1713
1.1369	324.14	0.033733	17.18	2.8149e+005	4.7297e-005	94059	288.21	0.0016914	0.83891	1.7896e-005	0	0	0	0	0	3.788e-006	0.4176	1.4326	-6.157
1.1369	324.12	0.03537	17.18	2.8149e+005	4.7293e-005	94061	288.22	0.0017289	0.83887	1.7896e-005	0	0	0	0	0	3.7867e-006	0.33145	1.4335	-6.1427
1.137	324.13	0.035278	17.185	2.8151e+005	4.7295e-005	94071	288.23	0.0019451	0.8388	1.7897e-005	0	0	0	0	0	3.7883e-006	0.23379	1.4341	-6.1283
1.1368	324.14	0.035472	17.185	2.8146e+005	4.7292e-005	94048	288.2	0.0014464	0.839	1.7896e-005	0	0	0	0	0	3.7858e-006	0.124	1.4344	-6.114
1.1368	324.12	0.036155	17.187	2.8146e+005	4.7288e-005	94050	288.21	0.001486	0.83895	1.7896e-005	0	0	0	0	0	3.7842e-006	0.0015727	1.4342	-6.0997
1.1368	324.13	0.034696	17.193	2.8146e+005	4.7287e-005	94047	288.21	0.0014258	0.839	1.7896e-005	0	0	0	0	0	3.7839e-006	-0.13387	1.4334	-6.0846
1.1367	324.13	0.0334	17.199	2.8145e+005	4.7286e-005	94045	288.21	0.0013729	0.83901	1.7896e-005	0	0	0	0	0	3.7832e-006	-0.28256	1.4318	-6.0669
1.1367	324.13	0.035609	17.207	2.8144e+005	4.7284e-005	94039	288.2	0.0012505	0.83906	1.7895e-005	0	0	0	0	0	3.7821e-006	-0.44459	1.4293	-6.0458
1.1369	324.06	0.26824	16.89	2.8147e+005	4.7294e-005	94065	288.22	0.001809	0.83863	1.7897e-005	0	0	0	0	0	3.7874e-006	2.0944	1.3254	-3.8694
1.1369	324.06	0.2624	16.896	2.8147e+005	4.7294e-005	94066	288.22	0.0018323	0.83862	1.7897e-005	0	0	0	0	0	3.7873e-006	1.904	1.3216	-3.8578
1.1369	324.06	0.25695	16.901	2.8147e+005	4.7293e-005	94066	288.22	0.0018428	0.83862	1.7897e-005	0	0	0	0	0	3.7872e-006	1.7397	1.3186	-3.8463
1.1369	324.06	0.25161	16.905	2.8147e+005	4.7292e-005	94067	288.22	0.0018445	0.83861	1.7897e-005	0	0	0	0	0	3.787e-006	1.5948	1.3161	-3.8349
1.1369	324.06	0.24641	16.908	2.8147e+005	4.7291e-005	94066	288.22	0.0018435	0.83862	1.7897e-005	0	0	0	0	0	3.7868e-006	1.4635	1.314	-3.8234
1.1369	324.06	0.2414	16.911	2.8147e+005	4.7291e-005	94067	288.22	0.0018474	0.83861	1.7897e-005	0	0	0	0	0	3.7866e-006	1.3413	1.3122	-3.8116
1.1369	324.06	0.23661	16.914	2.8148e+005	4.729e-005	94067	288.23	0.0018586	0.83861	1.7897e-005	0	0	0	0	0	3.7864e-006	1.2251	1.3106	-3.7993
1.1369	324.06	0.23202	16.917	2.8148e+005	4.729e-005	94068	288.23	0.0018758	0.8386	1.7897e-005	0	0	0	0	0	3.7864e-006	1.113	1.3092	-3.7865
1.137	324.05	0.22766	16.92	2.8148e+005	4.729e-005	94069	288.23	0.0019022	0.83859	1.7897e-005	0	0	0	0	0	3.7864e-006	1.0041	1.3078	-3.773
1.137	324.05	0.22348	16.923	2.8148e+005	4.729e-005	94071	288.23	0.0019389	0.83858	1.7897e-005	0	0	0	0	0	3.7865e-006	0.89753	1.3064	-3.7588
1.137	324.05	0.21939	16.926	2.8149e+005	4.729e-005	94073	288.23	0.0019781	0.83856	1.7897e-005	0	0	0	0	0	3.7867e-006	0.79263	1.305	-3.7438
1.137	324.05	0.21555	16.93	2.8149e+005	4.729e-005	94076	288.23	0.0020383	0.83853	1.7897e-005	0	0	0	0	0	3.787e-006	0.68871	1.3036	-3.7279
1.137	324.04	0.21199	16.934	2.815e+005	4.7291e-005	94080	288.24	0.0021438	0.83848	1.7897e-005	0	0	0	0	0	3.7877e-006	0.58517	1.3021	-3.711
1.1371	324.04	0.20729	16.938	2.8151e+005	4.7292e-005	94085	288.24	0.0022435	0.83844	1.7897e-005	0	0	0	0	0	3.7886e-006	0.48148	1.3004	-3.6929
1.1371	324.04	0.20277	16.944	2.8152e+005	4.7294e-005	94089	288.25	0.0023395	0.83839	1.7898e-005	0	0	0	0	0	3.7894e-006	0.37717	1.2986	-3.6735
1.1372	324.03	0.19758	16.951	2.8153e+005	4.7295e-005	94095	288.25	0.0024613	0.83833	1.7898e-005	0	0	0	0	0	3.7903e-006	0.27182	1.2966	-3.6527
1.1372	324.02	0.19109	16.96	2.8154e+005	4.7297e-005	94101	288.25	0.0025826	0.83828	1.7898e-005	0	0	0	0	0	3.7914e-006	0.16503	1.2944	-3.6302
1.1373	324.02	0.18358	16.971	2.8155e+005	4.7299e-005	94107	288.26	0.0027109	0.83821	1.7898e-005	0	0	0	0	0	3.7925e-006	0.056454	1.292	-3.6057
1.1373	324.01	0.1757	16.984	2.8156e+005	4.7301e-005	94112	288.26	0.0028248	0.83816	1.7899e-005	0	0	0	0	0	3.7935e-006	-0.05422	1.2893	-3.5792
1.1374	324	0.16738	16.999	2.8157e+005	4.7303e-005	94117	288.27	0.0029354	0.83811	1.7899e-005	0	0	0	0	0	3.7945e-006	-0.16726	1.2862	-3.5502
1.1374	324	0.1583	17.017	2.8158e+005	4.7305e-005	94122	288.27	0.0030443	0.83805	1.7899e-005	0	0	0	0	0	3.7955e-006	-0.28291	1.2828	-3.5185
1.1369	324.19	0.034971	17.212	2.815e+005	4.729e-005	94058	288.22	0.0016586	0.83905	1.7896e-005	0	0	0	0	0	3.7855e-006	1.1573	2.1255	-6.2379
1.1369	324.18	0.033373	17.212	2.815e+005	4.7289e-005	94059	288.22	0.0016911	0.83903	1.7896e-005	0	0	0	0	0	3.7855e-006	1.0343	2.1263	-6.2175
